study,domain,sub_domain,source,table_name,variable,label,has_skip_logic,sensitivity,plab_facet,plab_subfacet,alexsa_facet,nobs_00mo,nobs_12mo,nobs_24mo,nobs_36mo,nobs_48mo,nobs_60mo,nobs_72mo
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__paddle_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Paddleboarding, water skiing, wakeboarding [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9397,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__paddle_001__l,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about each of the sports or activities in which your child has participated: [Paddleboarding, water skiing, wakeboarding]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,8947,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__row_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Rowing, canoeing, kayaking [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9397,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__row_001__l,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about each of the sports or activities in which your child has participated: [Rowing, canoeing, kayaking]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,8947,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__rugby_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Rugby [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__rugby_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Rugby [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__run_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Track, Running, Cross-country [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__run_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Track, Running, Cross-country [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__sail_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Sailing, wind-surfing [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9397,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__sail_001__l,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about each of the sports or activities in which your child has participated: [Sailing, wind-surfing]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,8947,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__skatebd_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Skateboarding [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__skatebd_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Skateboarding, Roller Skating [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__ski_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Skiing, snowboarding [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__ski_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Skiing, snowboarding [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__soccer_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Soccer [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__soccer_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Soccer [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__surf_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Surfing [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__surf_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Surfing [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__swim_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Swimming, water polo [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__swim_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Swimming, water polo [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__tblten_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Table tennis, Shuffleboard [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9397,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__tblten_001__l,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about each of the sports or activities in which your child has participated: [Table tennis, Shuffleboard]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,8947,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__tennis_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Tennis [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__tennis_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Tennis, squash, racquetball [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__volleyb_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Volleyball [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__volleyb_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Volleyball [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__yoga_001,"Please indicate whether your child has ever participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Yoga, Tai Chi [Parent]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,11859,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__activs__yoga_001__l,"Since we last saw you, please indicate whether your child has participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc): Yoga, Tai Chi [Parent; Longitudinal]",no,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10893,10189,9484,0,0
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__drama_004,"Drama, Theater, Acting, Film Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__drama_005,"Drama, Theater, Acting, Film Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__esport_002,"E-sports, online gaming: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8827,5022
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__fence_002,Fencing: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5030
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__fhock_002,Field Hockey: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__field_002,"Field events (e.g. shot put, discus, high jump, javelin etc): About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8840,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__fishing_002,"Fishing, Hunting, Archery: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8834,5026
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__footb_002,Football: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8821,5024
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__frisbee_002,Ultimate frisbee: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8839,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__games_002,"Competitive Games like Chess, Cards, or Darts: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8821,5023
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__golf_002,Golf: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8832,5027
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__groups_002,"Club, special interest group, affinity group, scouts: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8840,5029
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__gymnast_002,Gymnastics: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8838,5030
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__hike_002,Hiking: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5026
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__horse_002,"Horseback riding, Polo: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8840,5029
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__ihock_002,Ice Hockey: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8842,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__iskate_002,Ice or Inline Skating: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8841,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__lax_002,Lacrosse: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8842,5027
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__lift_002,Weight lifting or power lifting: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5027
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__lmusic_001,Do you enjoy listening to music? [Youth],no,not sensitive,hobbies/activities,not applicable,_none_,0,0,0,10415,9653,8846,5034
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__lmusic_002,About how many hours per day do you listen to music? [Youth],yes,not sensitive,hobbies/activities,not applicable,_none_,0,0,0,10341,9555,8703,4944
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__martarts_002,Martial Arts: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8837,5030
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__mma_002,"Wresting, Mixed Martial Arts or Wrestling: About how many days per week?",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8836,5028
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__musicinstr_002,"Musical instrument or singing (e.g. Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): About how many days per week? (Answer the total time across all of the instruments you checked above) [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8806,5012
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__musicinstr_004,"Musical instrument or singing (e.g. Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra) Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__musicinstr_005,"Musical instrument or singing (e.g. Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra) Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__orient_002,Orienteering: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8842,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__paddle_002,"Paddleboarding, water skiing, wakeboarding: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8836,5029
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__read_001,Do you read in your free time? [Youth],no,not sensitive,hobbies/activities,not applicable,_none_,0,0,0,10413,9653,8846,5034
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__read_002,About how many hours per week do you read on your own in your free time? [Youth],yes,not sensitive,hobbies/activities,not applicable,_none_,0,0,0,10374,9617,8772,4994
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__row_002,"Rowing, canoeing, kayaking: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8838,5028
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__rugby_002,Rugby: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8842,5030
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__run_002,"Track, Running, Cross-country: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8834,5024
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__sail_002,"Sailing, wind-surfing: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8842,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__skatebd_002,"Skateboarding, Roller Skating: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8828,5025
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__ski_002,"Skiing, snowboarding: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8838,5028
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__soccer_002,Soccer: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8819,5025
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__surf_002,Surfing: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8840,5029
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__swim_002,"Swimming, water polo: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8826,5024
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__tblten_002,"Table tennis, Shuffleboard: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8842,5031
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__tennis_002,"Tennis, Squash, Racquetball: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8839,5027
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__volleyb_002,Volleyball: About how many days per week? [Youth],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8835,5028
Core,Physical Health,Physical Activity,Youth,ph_y_saiq,ph_y_saiq__yoga_002,"Yoga, Tai Chi: About how many days per week? [Youth]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,0,8843,5031
Core,Physical Health,Sex,Youth,ph_y_sex,ph_y_sex__rore_003,Are you currently in a romantic relationship?,yes,not sensitive,romantic and sexual experience,not applicable,_none_,0,0,7108,10028,9381,8616,4931
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__alc_001,"If your child wanted to get some beer, wine, or hard liquor (for example vodka, whiskey, or gin), how easy would it be for them to get some?",no,not sensitive,substance use,access,alcohol - alcohol availability,11860,11198,10862,10123,9440,8649,4976
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__illdrg_001,"If your child wanted to get a drug like cocaine, LSD, or amphetamines, how easy would it be for them to get some?",no,not sensitive,substance use,access,_none_,11860,11198,10862,10123,9440,8649,4976
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__inh_001,"If your child wanted to get liquid, sprays, and gases that people sniff or inhale to get high (such as gasoline, glue, and nitrous oxide), how easy would it be for them to get some?",yes,not sensitive,substance use,access,_none_,0,0,10836,10109,9434,8637,4975
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__mj_001,"If your child wanted to get some marijuana, how easy would it be for them to get some?",no,not sensitive,substance use,access,_none_,11860,11198,10862,10123,9440,8649,4976
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__nic__cig_001,"If your child wanted to get some cigarettes, how easy would it be for them to get some?",no,not sensitive,substance use,access,tobacco - tobacco availability,11860,11198,10862,10123,9440,8649,4976
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__nic__vape_001,"If your child wanted to get some electronic nicotine or vaping products, such as e-cigarettes, vape pens, or Juuls, how easy would it be for them to get some?",no,not sensitive,substance use,access,tobacco - tobacco availability,11860,11198,10862,10123,9440,8649,4976
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__rxopi_001,"If your child wanted to get prescription pain relievers (such as Vicodin, hydrocodone, or Oxycontin; not over the counter drugs like Tylenol) that were not prescribed to them by a doctor, how easy would it be for your child to get some?",yes,not sensitive,substance use,access,_none_,0,0,10836,10109,9434,8637,4975
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__rxsed_001,"If your child wanted to get prescription anxiolytics or tranquillizers (such as Xanax and Ativan) that were not prescribed to them by a doctor, how easy would it be for your child to get some?",yes,not sensitive,substance use,access,_none_,0,0,10836,10109,9434,8637,4975
Core,Substance Use,SU Environment,Parent,su_p_crpf,su_p_crpf__rxstim_001,"If your child wanted to get prescription stimulants (such as Adderall or Ritalin) that were not prescribed to them by a doctor, how easy would it be for your child to get some?",yes,not sensitive,substance use,access,_none_,0,0,10836,10109,9434,8637,4975
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des_000,Has the child stayed or spent a significant amount of time at your household?,yes,not sensitive,substance use,access,_none_,0,0,10738,10125,9435,8644,4957
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__mj__smoke_001,Primary household: Did anyone smoke marijuana (medical or non-medical) inside the house when your child was home or in a vehicle your child was in?,yes,maybe sensitive,substance use,exposure,_none_,0,0,10230,9612,8902,8197,4652
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__mj__smoke_001__01,"Primary household: In a typical week, Primary household: How many days did someone smoke marijuana (medical or non-medical) inside your home while your child was home or in a vehicle your child was in?",yes,maybe sensitive,substance use,exposure,_none_,0,0,10213,9601,8882,8156,4630
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__mj__smoke_001__02,Primary household:How many hours in a typical day did someone smoke marijuana (medical or non-medical) inside your home while your child was home or in a vehicle your child was in?,yes,maybe sensitive,substance use,exposure,_none_,0,0,10205,9591,8867,8124,4615
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__mj__synth_001,"Primary household: Did anyone smoke ""fake"" marijuana or synthetics inside the house when your child was home or in a vehicle your child was in?",yes,maybe sensitive,substance use,exposure,_none_,0,0,10230,9612,8904,0,0
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__mj__synth_001__01,"Primary household: In a typical week, Primary household: How many days did someone smoke ""fake"" marijuana or synthetics inside your home while your child was home or in a vehicle your child was in?",yes,maybe sensitive,substance use,exposure,_none_,0,0,10230,9612,8904,0,0
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__mj__synth_001__02,"Primary household:How many hours in a typical day did someone smoke ""fake"" marijuana or synthetics inside your home while your child was home or in a vehicle your child was in?",yes,maybe sensitive,substance use,exposure,_none_,0,0,10230,9612,8904,0,0
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__nic__cig_001,Primary household: Did anyone smoke cigarettes inside the house when your child was home or in a vehicle your child was in?,yes,not sensitive,substance use,exposure,tobacco - number and types of known user,0,0,10230,9612,8905,8203,4663
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__nic__cig_001__01,"Primary household: In a typical week, how many days did someone smoke cigarettes inside your home while your child was home or in a vehicle your child was in?",yes,not sensitive,substance use,exposure,tobacco - number and types of known user,0,0,10199,9601,8882,8177,4650
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__nic__cig_001__02,Primary household: How many hours in a typical day did someone smoke cigarettes inside your home while your child was home or in a vehicle your child was in?,yes,not sensitive,substance use,exposure,tobacco - number and types of known user,0,0,10182,9578,8844,8158,4639
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__nic__vape_001,"Primary household: Did anyone use electronic nicotine or vaping products, such as e-cigarettes, vape pens, or Juuls inside the house when you child was home or in a vehicle you child was in?",yes,not sensitive,substance use,exposure,tobacco - number and types of known user,0,0,10230,9612,8905,8204,4658
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__nic__vape_001__01,"Primary household: In a typical week, how many days did someone use electronic nicotine or vaping products, such as e-cigarettes, vape pens, or Juuls inside your home while your child was home or in a vehicle your child was in?",yes,not sensitive,substance use,exposure,tobacco - number and types of known user,0,0,10207,9591,8859,8163,4635
Core,Substance Use,SU Environment,Parent,su_p_des,su_p_des__nic__vape_001__02,"Primary household: How many hours in a typical day did someone use electronic nicotine or vaping products, such as e-cigarettes, vape pens, or Juuls inside your home while your child was home or in a vehicle your child was in?",yes,not sensitive,substance use,exposure,tobacco - number and types of known user,0,0,10185,9580,8821,8138,4602
Core,Substance Use,SU Environment,Parent,su_p_rule,su_p_rule__nic__vape_001,"What are the family rules about using electronic nicotine or vaping products, such as e-cigarettes, vape pens, or Juuls, for your child?",yes,not sensitive,family interactions and parenting,not applicable,tobacco - parent attitudes about use,0,0,0,10123,3469,8632,4956
Core,Substance Use,SU Patterns,Youth,su_y_caff,su_y_caff__suppl_001__l,"In the past month, how many standard servings did you have per week: Caffeine supplements, pre-workout, or pills (e.g., Vivarin, NoDoz, Optimum Nutrition, Cellucor C4, Redcon1, ProSupps Mr. Hyde, Vintage Blast, Six Star) [Longitudinal]",yes,not sensitive,substance use,personal use,_none_,0,0,0,0,0,0,3167
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__alc_001,Have you ever been curious about drinking alcohol?,yes,not sensitive,substance use,cognitions,alcohol - projected alcohol use,8493,7849,7441,6729,5941,4890,2343
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__alc_002,Do you think you will try alcohol soon?,yes,not sensitive,substance use,cognitions,alcohol - projected alcohol use,8485,7850,7439,6711,5890,4834,2314
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__alc_003,"If one of your best friends were to offer you alcohol, would you try it?",yes,not sensitive,substance use,cognitions,peer pressure susceptibility,8613,7992,7517,6737,5912,4865,2325
